Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
hutte-a-lapins-chartwell-2-niveaux-de-1-80-m-panneaux-lateraux-epais-en-t-g-et-portes-de-nidification-solides,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/917f9be2d7a72851218fdf917b08d8c2_87558342-e0d8-4eea-8950-faec356ac624.jpg?v=1749999849,2,6ft Chartwell 2 Tier Rabbit Hutch -Thick T&G Side Panels & Solid Nesting Doors,,,,,,,,,,,,,,,,,,,
hutte-a-lapins-chartwell-2-niveaux-de-1-80-m-panneaux-lateraux-epais-en-t-g-et-portes-de-nidification-solides,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/3d429d10fdaad73253d2f870ff3d079f_4dac1ec5-21ad-4284-97ea-a19315d2204e.jpg?v=1749999849,3,6ft Chartwell 2 Tier Rabbit Hutch -Thick T&G Side Panels & Solid Nesting Doors,,,,,,,,,,,,,,,,,,,
hutte-a-lapins-chartwell-2-niveaux-de-1-80-m-panneaux-lateraux-epais-en-t-g-et-portes-de-nidification-solides,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/43cf747560c7006df1bbef558d4017ac_5f09f5f9-ce31-4705-ae4e-b4f3f2e9cdd2.jpg?v=1749999849,4,6ft Chartwell 2 Tier Rabbit Hutch -Thick T&G Side Panels & Solid Nesting Doors,,,,,,,,,,,,,,,,,,,
hutte-a-lapins-chartwell-2-niveaux-de-1-80-m-panneaux-lateraux-epais-en-t-g-et-portes-de-nidification-solides,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/073aafdcf8bb85ccf7e7502ad21a7517_a80a541c-11a9-4578-b6fc-a2605e1ff079.jpg?v=1749999849,5,6ft Chartwell 2 Tier Rabbit Hutch -Thick T&G Side Panels & Solid Nesting Doors,,,,,,,,,,,,,,,,,,,
hutte-a-lapins-chartwell-2-niveaux-de-1-80-m-panneaux-lateraux-epais-en-t-g-et-portes-de-nidification-solides,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/11ebb48e45f5b5dcba8e080ab215b153_6986143c-771d-47cb-894b-0fcae6a97c90.jpg?v=1749999849,6,6ft Chartwell 2 Tier Rabbit Hutch -Thick T&G Side Panels & Solid Nesting Doors,,,,,,,,,,,,,,,,,,,
hutte-a-lapins-chartwell-2-niveaux-de-1-80-m-panneaux-lateraux-epais-en-t-g-et-portes-de-nidification-solides,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/6c39a977cb2bbc0e1e102d9b3eb94f96_06ffcfe5-cc69-49b2-91de-e065f5d08dc3.jpg?v=1749999849,7,6ft Chartwell 2 Tier Rabbit Hutch -Thick T&G Side Panels & Solid Nesting Doors,,,,,,,,,,,,,,,,,,,
hutch-pour-lapins-a-2-niveaux-de-5-pieds-chartwell-pour-garder-vos-animaux-separes,Hutch pour lapins à 2 niveaux de 5 pieds Chartwell pour garder vos animaux séparés.,"<h2>Description du Produit</h2>
<p>Le Clapier Chartwell à 2 niveaux de 5 pieds offre une solution d'habitat premium pour les propriétaires d'animaux souhaitant offrir des espaces de vie distincts à leurs compagnons à fourrure. Sa conception unique à deux niveaux sans rampe interconnectée permet à chaque étage de fonctionner indépendamment, répondant ainsi aux préférences spatiales variées des animaux. Fabriqué en bois de haute qualité et traité avec une finition sûre pour les animaux, ce clapier se distingue par sa durabilité et sa sécurité, faisant de lui le choix idéal pour les propriétaires soucieux du bien-être de leurs animaux. Offrant des zones de vie séparées, il réduit le stress des animaux préférant la solitude, tout en garantissant une longévité grâce à ses matériaux non toxiques. Facile à entretenir, ce clapier est parfait pour ceux qui recherchent un habitat pratique et écologique pour leurs petits compagnons tels que lapins ou cochons d'Inde.</p><ul>
  <li>🏠 <strong>Espaces de Vie Séparés :</strong> L'absence de rampe interconnectée offre des espaces distincts sur chaque niveau, réduisant le stress chez les animaux préférant la solitude.</li>
  <li>🛡️ <strong>Durabilité et Sécurité :</strong> Construit avec du bois de haute qualité et traité avec des matériaux non toxiques, garantissant longévité et bien-être pour vos animaux.</li>
  <li>🧹 <strong>Simplicité d'Entretien :</strong> Le design facilite le nettoyage et l'entretien grâce à sa structure accessible.</li>
</ul><h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Taille :</strong> 5 pieds de longueur</li>
  <li>
<strong>Poids :</strong> [Insérer le poids ici]</li>
  <li>
<strong>Matériaux utilisés :</strong> Bois de qualité supérieure</li>
  <li>
<strong>Finition :</strong> Traitement sans danger pour les animaux</li>
  <li>
<strong>Caractéristiques de conception :</strong> Deux niveaux séparés, sans rampe de connexion</li>
  <li>
<strong>Capacité :</strong> Convient pour plusieurs animaux</li>
  <li>
<strong>Compatibilité :</strong> Idéal pour les petits animaux tels que les lapins, cochons d'Inde ou animaux de taille similaire</li>
</ul>",Home & Roost,,Rabbit Hutch,"5ft rabbit hutch, hutch, timbac reminder",false,Title,Default Title,,,,,,,,CHA52T,40000.0,shopify,100,continue,manual,29.90,0.00,true,true,"",https://cdn.shopify.com/s/files/1/0901/7730/7009/files/08cbaa82f2a44e9ac2135c2d4d619406_5dafff06-77f0-4485-b267-5a91a19a3efe.jpg?v=1749999830,1,5ft Chartwell 2-Tier Rabbit Hutch for Keeping your Pets Separate,false,,,,,,,,,,,,,,,kg,,,active
hutch-pour-lapins-a-2-niveaux-de-5-pieds-chartwell-pour-garder-vos-animaux-separes,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/b1ebccd06a9da4def6b6b0773594d6f8_e46c7b11-6379-4370-bf54-785f26f2064e.jpg?v=1749999830,2,5ft Chartwell 2-Tier Rabbit Hutch for Keeping your Pets Separate,,,,,,,,,,,,,,,,,,,
hutch-pour-lapins-a-2-niveaux-de-5-pieds-chartwell-pour-garder-vos-animaux-separes,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/300bb29701bf338975710757fc3ce76c_cceae7d7-df7c-401c-aed4-0d5df43ce073.jpg?v=1749999831,3,5ft Chartwell 2-Tier Rabbit Hutch for Keeping your Pets Separate,,,,,,,,,,,,,,,,,,,
hutch-pour-lapins-a-2-niveaux-de-5-pieds-chartwell-pour-garder-vos-animaux-separes,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/c85b70224afacf84618324b6254fbd82_9996dfcd-7619-45c0-8480-c7449ec9c8b2.jpg?v=1749999831,4,5ft Chartwell 2-Tier Rabbit Hutch for Keeping your Pets Separate,,,,,,,,,,,,,,,,,,,
hutch-pour-lapins-a-2-niveaux-de-5-pieds-chartwell-pour-garder-vos-animaux-separes,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/8ac588f163cf709968979eedfd665e56_061d2350-f2de-4304-875a-418828ff1afc.jpg?v=1749999831,5,5ft Chartwell 2-Tier Rabbit Hutch for Keeping your Pets Separate,,,,,,,,,,,,,,,,,,,
hutch-pour-lapins-a-2-niveaux-de-5-pieds-chartwell-pour-garder-vos-animaux-separes,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/c21ceafdfb6141a1610fad4c788a9afa.jpg?v=1749999831,6,5ft Chartwell 2-Tier Rabbit Hutch for Keeping your Pets Separate,,,,,,,,,,,,,,,,,,,
hutte-a-lapins-a-deux-niveaux-de-1-20-metre-chartwell,"Hutte à lapins à deux niveaux de 1,20 mètre Chartwell","```html
<h2>Description du Produit</h2>
<p>Découvrez le luxe et le confort du clapier à lapins Chartwell 4ft Two Tier, une maison spacieuse et élégante pour vos petits animaux. Conçu avec soin, ce modèle à deux niveaux offre des espaces distincts pour jouer et se reposer, assurant un environnement stimulant et apaisant. Fabriqué en bois de haute qualité traité avec une peinture sans danger pour les animaux, il garantit sécurité et durabilité même en extérieur. Idéal pour les propriétaires d'animaux exigeants qui recherchent une solution alliant fonctionnalité et esthétique raffinée, ce clapier est facile à assembler grâce à ses instructions claires. Offrez à vos compagnons un habitat où ils pourront s'épanouir tout en étant protégés des éléments.</p>
```<ul>
  <li>🐇 <strong>Espace généreux :</strong> Chaque niveau offre un vaste espace, favorisant le mouvement et l'exercice sains.</li>
  <li>🏠 <strong>Zones de vie distinctes :</strong> La structure à deux niveaux permet aux animaux d'avoir des espaces séparés pour se reposer et jouer, réduisant le stress et améliorant leur bien-être.</li>
  <li>🛡️ <strong>Durabilité :</strong> Fabriqué avec des matériaux robustes qui garantissent une utilisation durable, même en extérieur.</li>
  <li>🔒 <strong>Sécurité avant tout :</strong> Peint avec des produits non toxiques et sûrs pour les animaux, protégeant vos compagnons de tout produit chimique nocif.</li>
</ul><h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Dimensions :</strong> 4 pieds de longueur</li>
  <li>
<strong>Hauteur par niveau :</strong> Près de 2 pieds</li>
  <li>
<strong>Matériau de construction :</strong> Bois de haute qualité traité avec une peinture sans danger pour les animaux</li>
  <li>
<strong>Caractéristiques de conception :</strong> Deux niveaux distincts offrant des espaces séparés pour le repos et le jeu</li>
  <li>
<strong>Exigences d'assemblage :</strong> Assemblage facile avec des instructions claires fournies</li>
</ul>",Home & Roost,,Rabbit Hutch,"4ft rabbit hutch, hutch, Rabbit Hutch 2Tier, timbac reminder",false,Title,Default Title,,,,,,,,CHA42T,35000.0,shopify,100,continue,manual,29.90,0.00,true,true,"",https://cdn.shopify.com/s/files/1/0901/7730/7009/files/4c63b5eeb2054ae368e2af5eb72b9d72.jpg?v=1749999819,1,Chartwell 4ft Two Tier Rabbit Hutch,false,,,,,,,,,,,,,,,kg,,,active
hutte-a-lapins-a-deux-niveaux-de-1-20-metre-chartwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/d2216f632855b4cb084a4258ecf29148.jpg?v=1749999819,2,Chartwell 4ft Two Tier Rabbit Hutch,,,,,,,,,,,,,,,,,,,
hutte-a-lapins-a-deux-niveaux-de-1-20-metre-chartwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/3fb699708a8cf74801027be873c72bfd_12cff5ed-4af1-4f52-b554-4168adf369b2.jpg?v=1749999819,3,Chartwell 4ft Two Tier Rabbit Hutch,,,,,,,,,,,,,,,,,,,
hutte-a-lapins-a-deux-niveaux-de-1-20-metre-chartwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/907361f988f6e98b378a30aa8d36ee09.jpg?v=1749999819,4,Chartwell 4ft Two Tier Rabbit Hutch,,,,,,,,,,,,,,,,,,,
hutte-a-lapins-a-deux-niveaux-de-1-20-metre-chartwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/cc0707e3aa6deed8ada163c1f8244750_dcddb3b7-8ce0-41bf-9828-227ffc26b833.jpg?v=1749999819,5,Chartwell 4ft Two Tier Rabbit Hutch,,,,,,,,,,,,,,,,,,,
hutte-a-lapins-a-deux-niveaux-de-1-20-metre-chartwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/568abd3c242fca599b4369ddc621a25d_6ff31adc-1c77-474e-99a4-d8d328743ed9.jpg?v=1749999819,6,Chartwell 4ft Two Tier Rabbit Hutch,,,,,,,,,,,,,,,,,,,
hutte-a-lapins-a-deux-niveaux-de-1-20-metre-chartwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/915706d5dff0c942b042490ec559be5a.jpg?v=1749999819,7,Chartwell 4ft Two Tier Rabbit Hutch,,,,,,,,,,,,,,,,,,,
enclos-pour-lapins-chartwell-de-6-pieds-de-large,Enclos pour lapins Chartwell de 6 pieds de large.,"<h2>Description du Produit</h2>
<p>Offrez à vos lapins ou cochons d'Inde un espace de jeu sécurisé et spacieux avec le 6ft Large Chartwell Rabbit Run, un enclos extérieur haut de gamme fabriqué au Royaume-Uni. Sa construction robuste en treillis métallique de haute qualité et son cadre en bois résistant aux intempéries garantissent la sécurité tout en permettant à vos animaux de profiter d'une liberté optimale. Conçu pour une utilisation facile, cet enclos s'assemble et se démonte aisément, ce qui facilite son déplacement et son rangement. Idéal pour les propriétaires soucieux du bien-être de leurs animaux, ce parc offre suffisamment d'espace pour encourager l'activité physique, assurant ainsi la santé et la joie de vos compagnons à fourrure.</p><ul>
  <li>🔒 <strong>Sécurité Maximale :</strong> Le design en maille sécurisée empêche les évasions et protège contre les prédateurs.</li>
  <li>🏃‍♂️ <strong>Espace Spacieux :</strong> Offre suffisamment de place pour que vos animaux fassent de l'exercice et restent actifs.</li>
  <li>🌦️ <strong>Durabilité :</strong> Matériaux résistants aux intempéries pour une utilisation prolongée tout au long des saisons.</li>
  <li>🛠️ <strong>Facilité d'Utilisation :</strong> Conçu pour un assemblage et un démontage faciles, ce qui facilite le transport et le rangement.</li>
</ul><h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Taille :</strong> 6 pieds de longueur</li>
  <li>
<strong>Matériaux utilisés :</strong> Maille métallique de haute qualité et cadre en bois résistant aux intempéries</li>
  <li>
<strong>Mécanismes technologiques :</strong> Systèmes de verrouillage sécurisés</li>
  <li>
<strong>Capacité :</strong> Convient pour plusieurs lapins ou cochons d'Inde</li>
  <li>
<strong>Compatibilité :</strong> Compatible avec divers types de terrain; utilisable sur herbe ou surfaces solides</li>
</ul>",Home & Roost,,Rabbit Run,"6ft rabbit run, run",false,Title,Default Title,,,,,,,,CHA6R,15000.0,shopify,100,continue,manual,29.90,0.00,true,true,"",https://cdn.shopify.com/s/files/1/0901/7730/7009/files/b3a0b13fd70d6c0d55eba6902ab0eb94_a56fb497-ba60-41c9-aa95-f48ce5e45152.jpg?v=1749999803,1,6ft Large Chartwell Rabbit Run,false,,,,,,,,,,,,,,,kg,,,active
enclos-pour-lapins-chartwell-de-6-pieds-de-large,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/a9312da8fd07be65acf070ab758567b8_e6569732-4def-42ab-927b-f10fdbeb1ced.jpg?v=1749999803,2,6ft Large Chartwell Rabbit Run,,,,,,,,,,,,,,,,,,,
enclos-pour-lapins-chartwell-de-6-pieds-de-large,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/9db2a22fdcf8d02f33b3e6e03ff057c2_a506ce28-711f-463d-946f-c22a11ff1ac6.jpg?v=1749999803,3,6ft Large Chartwell Rabbit Run,,,,,,,,,,,,,,,,,,,
enclos-pour-lapins-chartwell-de-6-pieds-de-large,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/487d8a5dd85d6eb5651ab43b279cc8b8_9a4e0492-db31-4947-bd3a-706f82e5be00.jpg?v=1749999803,4,6ft Large Chartwell Rabbit Run,,,,,,,,,,,,,,,,,,,
enclos-pour-lapins-chartwell-de-6-pieds-de-large,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/54f6873e1647e902200a2a0f5c05f7cc_23619205-2f15-4871-a100-11dfec79c4ad.jpg?v=1749999803,5,6ft Large Chartwell Rabbit Run,,,,,,,,,,,,,,,,,,,
enclos-pour-lapins-chartwell-de-1-20-metre-de-large,"Enclos pour lapins Chartwell de 1,20 mètre de large","<h2>Description du Produit</h2>
<p>Offrez à vos lapins un espace de liberté sécurisé avec le grand enclos Chartwell de 4 pieds, une solution premium fabriquée à la main en Grande-Bretagne. Conçu pour encourager les comportements naturels tels que l'étirement et le binkying grâce à sa hauteur supplémentaire, cet enclos spacieux assure la santé physique de vos compagnons tout en garantissant leur sécurité. Fabriqué en bois de haute qualité, il résiste aux éléments extérieurs et se distingue par sa durabilité exceptionnelle. Facile à monter et démonter, il s'adapte parfaitement aux familles occupées qui recherchent commodité et qualité sans compromis. Transformez l'exercice extérieur de vos animaux en une expérience enrichissante avec ce produit conçu pour durer.</p><ul>
  <li>🏃‍♂️ <strong>Zone d'exercice spacieuse :</strong> Offre un espace généreux pour que les lapins puissent se déplacer librement, favorisant une meilleure santé physique.</li>
  <li>🐇 <strong>Encouragement des comportements naturels :</strong> La hauteur supplémentaire permet aux lapins de s'étirer et de sauter joyeusement.</li>
  <li>🪵 <strong>Durabilité et qualité :</strong> Fabriqué en bois de haute qualité, garantissant longévité et résistance aux éléments extérieurs.</li>
  <li>🔧 <strong>Simplicité d'utilisation :</strong> Conçu pour un montage et un démontage faciles, idéal pour les familles occupées.</li>
  <li>🔒 <strong>Environnement sécurisé :</strong> Offre un espace extérieur sûr où les animaux peuvent être facilement surveillés.</li>
</ul><h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Dimensions :</strong> 4 pieds (longueur)</li>
  <li>
<strong>Hauteur :</strong> Design extra-haut</li>
  <li>
<strong>Matière :</strong> Bois de haute qualité</li>
  <li>
<strong>Poids :</strong> Léger pour une portabilité facile</li>
  <li>
<strong>Assemblage :</strong> Montage et démontage simples</li>
  <li>
<strong>Rangement :</strong> Capacité de rangement compact</li>
  <li>
<strong>Pays d'origine :</strong> Fabriqué à la main en Grande-Bretagne</li>
</ul>",Home & Roost,,Rabbit Run,"4ft rabbit run, 6ft hutch cover, rabbit run, run, timbac reminder",false,Title,Default Title,,,,,,,,CHA4R,15000.0,shopify,100,continue,manual,29.90,0.00,true,true,"",https://cdn.shopify.com/s/files/1/0901/7730/7009/files/983beba7e172f6f999558ac1d7d2dd88_2c7e980a-bf73-491c-a1e1-32217e75f3cc.jpg?v=1749999789,1,4ft Large Chartwell Rabbit Run,false,,,,,,,,,,,,,,,kg,,,active
enclos-pour-lapins-chartwell-de-1-20-metre-de-large,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/99b08a5d83162b63c4fa0fba16f9b183_ad51e3ab-56e0-4164-ac82-a1b17da0fe86.jpg?v=1749999789,2,4ft Large Chartwell Rabbit Run,,,,,,,,,,,,,,,,,,,
enclos-pour-lapins-chartwell-de-1-20-metre-de-large,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/12ee6a3a6073fe3c29203f91445ced73_906447ec-3ec1-4693-a3a4-84dac2118045.jpg?v=1749999789,3,4ft Large Chartwell Rabbit Run,,,,,,,,,,,,,,,,,,,
enclos-pour-lapins-chartwell-de-1-20-metre-de-large,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/bf70be87afe18744714ad6f0ba528bcd_69ab3c00-f53f-487c-9c26-e0c8e6e4a053.jpg?v=1749999789,4,4ft Large Chartwell Rabbit Run,,,,,,,,,,,,,,,,,,,
enclos-pour-lapins-chartwell-de-1-20-metre-de-large,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/6a2a268feb2484358f119a2e07ce19b1_ac18595b-0bd1-4005-9ad3-429c9ddab119.jpg?v=1749999789,5,4ft Large Chartwell Rabbit Run,,,,,,,,,,,,,,,,,,,
hutte-a-lapins-individuelle-chartwell-de-1-20-metre,"Hutte à lapins individuelle Chartwell de 1,20 mètre","<h2>Description du Produit</h2>
<p>Découvrez le Clapier à Lapin Chartwell 4ft, une création britannique de premier choix, conçue pour offrir à vos lapins un espace de vie spacieux et confortable. Fabriqué avec un bois de haute qualité et doté d'un toit résistant aux intempéries, ce clapier se distingue par sa robustesse et son design innovant. Grâce à sa barre de nettoyage amovible, l'entretien devient un jeu d'enfant, vous permettant de maintenir facilement un environnement propre et sain pour vos compagnons. Idéal pour accueillir un ou deux lapins de taille moyenne, ce clapier est parfait pour les jardins ou arrière-cours. Optez pour la durabilité et le confort avec cette solution d'habitat qui reflète l'artisanat britannique tout en répondant aux exigences des propriétaires soucieux du bien-être animal.</p><ul>
  <li>🐇 Espace généreux : Offrant une longueur de 4 pieds, ce clapier procure un espace ample pour que vos lapins se déplacent confortablement.</li>
  <li>🌿 Construction durable : Fabriqué en bois de haute qualité, il garantit longévité et résistance aux intempéries.</li>
  <li>🧹 Entretien facile : La barre de nettoyage amovible innovante simplifie le processus de nettoyage, économisant temps et efforts.</li>
  <li>🏡 Environnement confortable : Conçu pour offrir un habitat douillet et sécurisé qui favorise le bien-être de vos animaux.</li>
</ul><h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Taille :</strong> 4 pieds (longueur)</li>
  <li>
<strong>Matériaux utilisés :</strong> Bois de haute qualité, matériau de toiture résistant aux intempéries</li>
  <li>
<strong>Poids :</strong> [Spécifier le poids si disponible]</li>
  <li>
<strong>Caractéristiques technologiques :</strong> Barre de nettoyage amovible pour un entretien facile</li>
  <li>
<strong>Capacité :</strong> Convient pour un ou deux lapins de taille moyenne</li>
  <li>
<strong>Compatibilité :</strong> Conçu pour une utilisation en extérieur; peut être placé dans des jardins ou arrière-cours</li>
</ul>",Home & Roost,,Rabbit Hutch,"4ft hutch, 4ft rabbit hutch, hutch, Rabbit, Rabbit Hutch, timbac reminder",false,Add Burrow Portal?,No,,,,,,,,CHA4S,18000.0,shopify,100,continue,manual,29.90,0.00,true,true,"",https://cdn.shopify.com/s/files/1/0901/7730/7009/files/caf28915e70b979d45584d66327655a2_b3ac974e-41c9-4829-adbb-471cbf2ae5f9.jpg?v=1749999776,1,4ft Chartwell Single Rabbit Hutch,false,,,,,,,,,,,,,,,kg,,,active
hutte-a-lapins-individuelle-chartwell-de-1-20-metre,,,,,,,,,Yes,,,,,,,,CHA4S-BP,18000.0,shopify,100,continue,manual,29.90,0.00,true,true,"",https://cdn.shopify.com/s/files/1/0901/7730/7009/files/9a4897bc5dbe8ac3677b248faebb411d_bb992767-d9b1-4565-aa1b-d006d6f7c436.jpg?v=1749999776,2,4ft Chartwell Single Rabbit Hutch,,,,,,,,,,,,,,,,kg,,,
hutte-a-lapins-individuelle-chartwell-de-1-20-metre,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/558ab7a8f9e06a16055f0e0957a91d2b_f409d6c7-2714-4dca-b884-ff05a5271ab3.jpg?v=1749999776,3,4ft Chartwell Single Rabbit Hutch,,,,,,,,,,,,,,,,,,,
hutte-a-lapins-individuelle-chartwell-de-1-20-metre,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/1c3208dbebee7aef14cdc740cdccb470_2803514f-6ba8-4d55-abe6-057ca3c4ffce.jpg?v=1749999776,4,4ft Chartwell Single Rabbit Hutch,,,,,,,,,,,,,,,,,,,
hutte-a-lapins-individuelle-chartwell-de-1-20-metre,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/db32ad4a40c9c2a6e20b50df8e9a1c84_cb79a807-f8cc-4a85-b5bf-c2d07ce2454a.jpg?v=1749999776,5,4ft Chartwell Single Rabbit Hutch,,,,,,,,,,,,,,,,,,,
hutte-a-lapins-individuelle-chartwell-de-1-20-metre,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/f541c8386e594895b07eca63e21c88b2_dd0d0cfc-88ac-4c0e-b192-b3ed9231ad1c.jpg?v=1749999776,6,4ft Chartwell Single Rabbit Hutch,,,,,,,,,,,,,,,,,,,
hutte-a-lapins-individuelle-chartwell-de-1-20-metre,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/3b02b2c73dae147661a17f73f613d83b_7e1000a5-1fa2-46ed-9dc5-e25afc1d13eb.jpg?v=1749999776,7,4ft Chartwell Single Rabbit Hutch,,,,,,,,,,,,,,,,,,,
hutte-a-lapins-individuelle-chartwell-de-1-20-metre,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0901/7730/7009/files/ec1defb2a6df284da1296f1b2020537e_4a14e9d0-a3d7-4126-8c97-900c2efa9470.jpg?v=1749999776,8,4ft Chartwell Single Rabbit Hutch,,,,,,,,,,,,,,,,,,,
